"TPA","2103","DSM","700","1","1","1","1","1","0","0","0","1"
"TPA","2103","OAK","630","1","0","0","0","0","1","0","0","1"
"HNL","1530","ANC","915","1","1","1","1","1","0","0","0","1"
"SMF","1815","ELM","915","1","0","0","0","0","1","0","0","1"
"SMF","1815","COS","615","1","0","0","0","0","1","0","0","1"
"SMF","1815","CAE","700","1","1","1","1","1","0","0","0","1"
"YKM","1630","MSP","700","1","0","0","0","0","1","0","0","1"
"SNA","1830","JFK","740","1","0","0","0","0","1","0","0","1"
"YKM","1630","IAD","700","1","1","1","1","1","0","0","0","1"
"YKM","1630","MSP","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","GEG","630","1","1","1","1","1","0","0","0","1"
"YKM","1630","DFW","700","1","1","1","1","1","0","0","0","1"
"SNA","1830","CMH","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","GEG","630","1","0","0","0","0","1","0","0","1"
"MOT","1800","GTF","700","1","1","1","1","1","0","0","0","1"
"MSO","1800","ATL","700","1","0","0","0","0","1","0","0","1"
"MOT","1800","HSV","845","1","1","1","1","1","0","0","0","1"
"MSO","1800","MSY","600","1","0","0","0","0","1","0","0","1"
"MOT","1800","HSV","845","1","0","0","0","0","1","0","0","1"
"MSO","1800","EWR","730","1","1","1","1","1","0","0","0","1"
"MSO","1800","MIA","745","1","0","0","0","0","1","0","0","1"
"MOT","1800","MOB","630","1","1","1","1","1","0","0","0","1"
"MSO","1800","STL","615","1","1","1","1","1","0","0","0","1"
"MOT","1800","PIA","615","1","0","0","0","0","1","0","0","1"
"MFR","1530","RIC","700","1","0","0","0","0","1","0","0","1"
"MSO","1800","MCI","600","1","0","0","0","0","1","0","0","1"
"MOT","1800","BTR","744","1","0","0","0","0","1","0","0","1"
"MOT","1800","SAV","730","1","0","0","0","0","1","0","0","1"
"MOT","1800","SHV","600","1","1","1","1","1","0","0","0","1"
"MFR","1530","SAT","615","1","0","0","0","0","1","0","0","1"
"MSO","1800","STL","615","1","0","0","0","0","1","0","0","1"
"MOT","1800","SAV","730","1","1","1","1","1","0","0","0","1"
"MOT","1800","SHV","600","1","0","0","0","0","1","0","0","1"
"MSO","1800","MSP","700","1","0","0","0","0","1","0","0","1"
"MOT","1800","BGR","945","1","1","1","1","1","0","0","0","1"
"MFR","1530","RIC","730","1","1","1","1","1","0","0","0","1"
"MSO","1800","MSP","700","1","1","1","1","1","0","0","0","1"
"MOT","1800","TUS","700","1","1","1","1","1","0","0","0","1"
"MOT","1800","BTR","720","1","1","1","1","1","0","0","0","1"
"PSC","1630","PQI","1030","1","0","0","0","0","1","0","0","1"
"FXO","2100","MIA","745","1","1","1","1","1","0","0","0","1"
"FXO","2100","MIA","745","1","0","0","0","0","1","0","0","1"
"FXO","2100","MSY","600","1","1","1","1","1","0","0","0","1"
"FXO","2100","BWI","702","1","1","1","1","1","0","0","0","1"
"FXO","2100","BOS","745","1","1","1","1","1","0","0","0","1"
"SAN","1815","BGR","945","1","0","0","0","0","1","0","0","1"
"SAN","1815","BGR","945","1","1","1","1","1","0","0","0","1"
"SAN","1815","SHV","600","1","0","0","0","0","1","0","0","1"
"SAN","1815","SHV","600","1","1","1","1","1","0","0","0","1"
"SMF","1815","PVD","730","1","1","1","1","1","0","0","0","1"
"SMF","1815","JFK","740","1","0","0","0","0","1","0","0","1"
"434","2345","440","215","0","0","0","0","0","0","1","0","0"
"SAN","1815","GTF","700","1","0","0","0","0","1","0","0","1"
"SAN","1815","MDT","745","1","1","1","1","1","0","0","0","1"
"SMF","1815","LBB","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","LBB","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","DAY","716","1","0","0","0","0","1","0","0","1"
"SMF","1815","ELP","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","BUF","730","1","1","1","1","1","0","0","0","1"
"SMF","1815","CVG","700","1","0","0","0","0","1","0","0","1"
"SAN","1815","MDT","745","1","0","0","0","0","1","0","0","1"
"SMF","1815","CVG","700","1","1","1","1","1","0","0","0","1"
"SAN","1815","MGM","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","CHA","700","1","0","0","0","0","1","0","0","1"
"MOT","1800","OKC","630","1","0","0","0","0","1","0","0","1"
"MOT","1800","BUF","730","1","1","1","1","1","0","0","0","1"
"MOT","1800","TUL","700","1","0","0","0","0","1","0","0","1"
"ALO","1830","BOI","800","1","1","1","1","1","0","0","0","1"
"OLF","2030","BIL","2230","0","0","0","0","0","0","1","0","1"
"MOT","1800","OKC","630","1","1","1","1","1","0","0","0","1"
"MOT","1800","DAY","710","1","1","1","1","1","0","0","0","1"
"MOT","1800","ORF","730","1","1","1","1","1","0","0","0","1"
"ALO","1830","BOI","800","1","0","0","0","0","1","0","0","1"
"MOT","1800","ORF","730","1","0","0","0","0","1","0","0","1"
"MOT","1800","JFK","716","1","1","1","1","1","0","0","0","1"
"MOT","1800","TUL","600","1","1","1","1","1","0","0","0","1"
"MOT","1800","JFK","740","1","0","0","0","0","1","0","0","1"
"GJT","1900","BHM","600","1","1","1","1","1","0","0","0","1"
"GJT","1900","SAT","615","1","1","1","1","1","0","0","0","1"
"GJT","1900","LIT","800","1","1","1","1","1","0","0","0","1"
"GJT","1900","LIT","800","1","0","0","0","0","1","0","0","1"
"GJT","1900","SJU","1030","1","1","1","1","1","0","0","0","1"
"GJT","1900","GSP","715","1","0","0","0","0","1","0","0","1"
"FCA","1730","LAX","700","1","0","0","0","0","1","0","0","1"
"FCA","1730","SEA","634","1","0","0","0","0","1","0","0","1"
"FCA","1730","SEA","634","1","1","1","1","1","0","0","0","1"
"HLN","1710","OPF","755","1","0","0","0","0","1","0","0","1"
"HLN","1710","OPF","755","1","1","1","1","1","0","0","0","1"
"HLN","1710","ELP","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","LBB","700","1","1","1","1","1","0","0","0","1"
"HLN","1710","LBB","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","CHA","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","CHA","700","1","1","1","1","1","0","0","0","1"
"HLN","1710","PVD","730","1","1","1","1","1","0","0","0","1"
"HLN","1710","PVD","730","1","0","0","0","0","1","0","0","1"
"HLN","1710","ROA","730","1","1","1","1","1","0","0","0","1"
"335","2130","320","130","0","1","1","1","1","1","1","1","1"
"HLN","1710","ROA","730","1","0","0","0","0","1","0","0","1"
"GJT","1900","SJU","1030","1","0","0","0","0","1","0","0","1"
"GJT","1900","OKC","630","1","0","0","0","0","1","0","0","1"
"GJT","1900","PIT","700","1","1","1","1","1","0","0","0","1"
"GJT","1900","PIT","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","ELP","700","1","1","1","1","1","0","0","0","1"
"HLN","1710","PQI","1030","1","0","0","0","0","1","0","0","1"
"GJT","1900","CVG","700","1","1","1","1","1","0","0","0","1"
"GJT","1900","CMH","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","CWA","830","1","0","0","0","0","1","0","0","1"
"HLN","1710","TVC","853","1","1","1","1","1","0","0","0","1"
"HLN","1710","CWA","830","1","1","1","1","1","0","0","0","1"
"HLN","1710","DLH","815","1","1","1","1","1","0","0","0","1"
"HLN","1710","MSN","710","1","0","0","0","0","1","0","0","1"
"HLN","1710","FNT","700","1","0","0","0","0","1","0","0","1"
"GJT","1900","OKC","630","1","1","1","1","1","0","0","0","1"
"HLN","1710","MSN","700","1","1","1","1","1","0","0","0","1"
"HLN","1710","TVC","940","1","0","0","0","0","1","0","0","1"
"HLN","1710","BTV","845","1","1","1","1","1","0","0","0","1"
"GJT","1900","TUL","700","1","0","0","0","0","1","0","0","1"
"GJT","1900","TUL","600","1","1","1","1","1","0","0","0","1"
"HLN","1710","BTV","853","1","0","0","0","0","1","0","0","1"
"HLN","1710","PQI","1030","1","1","1","1","1","0","0","0","1"
"GJT","1900","CMH","700","1","1","1","1","1","0","0","0","1"
"SDF","2245","ATW","700","1","1","1","1","1","0","0","0","1"
"DSM","2000","TOL","700","1","1","1","1","1","0","0","0","1"
"DSM","2000","PBI","855","1","0","0","0","0","1","0","0","1"
"DSM","2000","RSW","706","1","0","0","0","0","1","0","0","1"
"DSM","2000","RSW","704","1","1","1","1","1","0","0","0","1"
"DSM","2000","SAV","730","1","0","0","0","0","1","0","0","1"
"PDX","1755","IND","615","1","0","0","0","0","1","0","0","1"
"PDX","1755","IND","615","1","1","1","1","1","0","0","0","1"
"DSM","2000","PIA","615","1","1","1","1","1","0","0","0","1"
"DSM","2000","PIA","615","1","0","0","0","0","1","0","0","1"
"PDX","1755","SMF","615","1","1","1","1","1","0","0","0","1"
"PDX","1755","SMF","615","1","0","0","0","0","1","0","0","1"
"DSM","2000","SAV","730","1","1","1","1","1","0","0","0","1"
"DSM","2000","FWA","700","1","1","1","1","1","0","0","0","1"
"PDX","1755","SFO","651","1","0","0","0","0","1","0","0","1"
"DSM","2000","FWA","700","1","0","0","0","0","1","0","0","1"
"PDX","1755","SFO","639","1","1","1","1","1","0","0","0","1"
"DSM","2000","SBN","745","1","1","1","1","1","0","0","0","1"
"DSM","2000","SBN","745","1","0","0","0","0","1","0","0","1"
"ICT","2145","IAD","700","1","1","1","1","1","0","0","0","1"
"ICT","2145","IAD","700","1","0","0","0","0","1","0","0","1"
"PDX","1755","LAX","700","1","1","1","1","1","0","0","0","1"
"PDX","1755","LAX","700","1","0","0","0","0","1","0","0","1"
"PDX","1755","ONT","614","1","0","0","0","0","1","0","0","1"
"PDX","1755","ONT","602","1","1","1","1","1","0","0","0","1"
"DSM","2000","SHV","600","1","1","1","1","1","0","0","0","1"
"635","1430","646","1620","0","0","0","0","0","0","1","0","0"
"PDX","1755","SEA","634","1","1","1","1","1","0","0","0","1"
"ICT","2145","PDX","615","1","1","1","1","1","0","0","0","1"
"DSM","2000","LEX","700","1","0","0","0","0","1","0","0","1"
"ICT","2145","PDX","615","1","0","0","0","0","1","0","0","1"
"DEN","2000","PQI","1030","1","1","1","1","1","0","0","0","1"
"DEN","2000","SGF","600","1","1","1","1","1","0","0","0","1"
"DEN","2000","RST","700","1","0","0","0","0","1","0","0","1"
"DEN","2000","DLH","815","1","0","0","0","0","1","0","0","1"
"DEN","2000","PQI","1030","1","0","0","0","0","1","0","0","1"
"DEN","2000","SGF","600","1","0","0","0","0","1","0","0","1"
"DEN","2000","RST","700","1","1","1","1","1","0","0","0","1"
"MHT","2015","OAK","630","1","1","1","1","1","0","0","0","1"
"MHT","2015","HNL","1039","1","0","0","0","0","1","0","0","1"
"MHT","2015","HNL","954","1","1","1","1","1","0","0","0","1"
"CVG","2145","PIA","615","1","0","0","0","0","1","0","0","1"
"CVG","2145","RSW","706","1","0","0","0","0","1","0","0","1"
"CVG","2145","PIA","615","1","1","1","1","1","0","0","0","1"
"CVG","2145","FWA","700","1","0","0","0","0","1","0","0","1"
"CVG","2145","SBN","745","1","1","1","1","1","0","0","0","1"
"CVG","2145","FWA","700","1","1","1","1","1","0","0","0","1"
"CVG","2145","SAV","730","1","0","0","0","0","1","0","0","1"
"CVG","2145","SAV","730","1","1","1","1","1","0","0","0","1"
"CVG","2145","SBN","745","1","0","0","0","0","1","0","0","1"
"SUX","1800","GEG","630","1","0","0","0","0","1","0","0","1"
"GJT","1900","MEM","430","1","0","0","0","0","1","0","0","1"
"GEG","1800","CAE","700","1","0","0","0","0","1","0","0","1"
"ICT","2145","BOI","800","1","0","0","0","0","1","0","0","1"
"ICT","2145","DEN","600","1","1","1","1","1","0","0","0","1"
"ICT","2145","IND","615","1","0","0","0","0","1","0","0","1"
"GEG","1800","JAX","743","1","1","1","1","1","0","0","0","1"
"GEG","1800","JAX","749","1","0","0","0","0","1","0","0","1"
"ICT","2145","DEN","600","1","0","0","0","0","1","0","0","1"
"RKS","1745","PVD","730","1","0","0","0","0","1","0","0","1"
"CPR","1945","GSP","715","1","1","1","1","1","0","0","0","1"
"295","1930","CAE","2145","0","1","1","1","1","1","0","0","1"
"320","2245","335","245","0","1","1","1","1","1","1","1","1"
"GSP","2130","295","245","0","1","1","1","1","1","1","1","1"
"LAX","1830","ATL","700","1","0","0","0","0","1","0","0","1"
"LAX","1830","BOI","800","1","0","0","0","0","1","0","0","1"
"LAX","1830","MIA","745","1","1","1","1","1","0","0","0","1"
"LAX","1830","BOI","800","1","1","1","1","1","0","0","0","1"
"LAX","1830","BWI","708","1","0","0","0","0","1","0","0","1"
"LAX","1830","DTW","700","1","0","0","0","0","1","0","0","1"
"207","145","230","700","0","0","1","1","1","1","1","0","1"
"296","20","290","220","0","1","1","1","1","1","1","1","1"
"RKS","1745","DLH","815","1","1","1","1","1","0","0","0","1"
"CPR","1945","SYR","702","1","1","1","1","1","0","0","0","1"
"CPR","1945","BUF","730","1","0","0","0","0","1","0","0","1"
"RKS","1745","DLH","815","1","0","0","0","0","1","0","0","1"
"CPR","1945","SYR","704","1","0","0","0","0","1","0","0","1"
"GJT","1900","BNA","700","1","1","1","1","1","0","0","0","1"
"FCA","1730","IAH","615","1","0","0","0","0","1","0","0","1"
"GJT","1900","DFW","700","1","1","1","1","1","0","0","0","1"
"FCA","1730","IAH","615","1","1","1","1","1","0","0","0","1"
"FCA","1730","PHL","715","1","1","1","1","1","0","0","0","1"
"FCA","1730","BNA","700","1","1","1","1","1","0","0","0","1"
"FCA","1730","PDX","615","1","0","0","0","0","1","0","0","1"
"FCA","1730","BNA","700","1","0","0","0","0","1","0","0","1"
"FCA","1730","PDX","615","1","1","1","1","1","0","0","0","1"
"SUX","1800","HSV","845","1","0","0","0","0","1","0","0","1"
"FCA","1730","IAD","700","1","0","0","0","0","1","0","0","1"
"SUX","1800","AUS","615","1","0","0","0","0","1","0","0","1"
"SUX","1800","FSD","700","1","1","1","1","1","0","0","0","1"
"GJT","1900","MEM","430","1","1","1","1","1","0","0","0","1"
"SUX","1800","MOB","630","1","1","1","1","1","0","0","0","1"
"SUX","1800","GEG","630","1","1","1","1","1","0","0","0","1"
"SUX","1800","MOB","635","1","0","0","0","0","1","0","0","1"
"HLN","1710","MOB","630","1","1","1","1","1","0","0","0","1"
"HLN","1710","AUS","615","1","1","1","1","1","0","0","0","1"
"HLN","1710","GTF","700","1","0","0","0","0","1","0","0","1"
"BTM","1600","ICT","645","1","1","1","1","1","0","0","0","1"
"ONT","1830","SAV","730","1","1","1","1","1","0","0","0","1"
"HNL","1530","DSM","709","1","0","0","0","0","1","0","0","1"
"163","1830","150","405","0","1","1","1","1","1","0","0","1"
"SMF","1815","TVC","853","1","1","1","1","1","0","0","0","1"
"SMF","1815","CWA","830","1","1","1","1","1","0","0","0","1"
"SMF","1815","FNT","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","TUL","700","1","0","0","0","0","1","0","0","1"
"ONT","1830","SAV","730","1","0","0","0","0","1","0","0","1"
"SMF","1815","PWM","723","1","1","1","1","1","0","0","0","1"
"SMF","1815","DLH","815","1","0","0","0","0","1","0","0","1"
"SMF","1815","PIT","700","1","1","1","1","1","0","0","0","1"
"ONT","1830","SBN","745","1","1","1","1","1","0","0","0","1"
"130","2015","140","2315","0","0","0","0","0","0","1","0","0"
"HNL","1530","DSM","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","PWM","735","1","0","0","0","0","1","0","0","1"
"ONT","1830","SBN","745","1","0","0","0","0","1","0","0","1"
"SMF","1815","TVC","940","1","0","0","0","0","1","0","0","1"
"SMF","1815","PIT","700","1","0","0","0","0","1","0","0","1"
"ONT","1830","PIA","615","1","1","1","1","1","0","0","0","1"
"SMF","1815","PQI","1030","1","0","0","0","0","1","0","0","1"
"SMF","1815","PQI","1030","1","1","1","1","1","0","0","0","1"
"SMF","1815","SGF","600","1","0","0","0","0","1","0","0","1"
"ONT","1830","FWA","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","RST","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","OKC","630","1","1","1","1","1","0","0","0","1"
"ONT","1830","PIA","615","1","0","0","0","0","1","0","0","1"
"SMF","1815","RST","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","OKC","630","1","0","0","0","0","1","0","0","1"
"SMF","1815","FNT","700","1","1","1","1","1","0","0","0","1"
"HNL","1530","SAN","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","MSN","710","1","0","0","0","0","1","0","0","1"
"HNL","1530","OAK","630","1","1","1","1","1","0","0","0","1"
"HNL","1530","SAN","700","1","1","1","1","1","0","0","0","1"
"HNL","1530","OAK","630","1","0","0","0","0","1","0","0","1"
"SMF","1815","MSN","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","CWA","830","1","0","0","0","0","1","0","0","1"
"RDU","1","270","445","0","0","0","1","1","1","1","1","0"
"SMF","1815","TUL","600","1","1","1","1","1","0","0","0","1"
"SMF","1815","ROA","730","1","0","0","0","0","1","0","0","1"
"RKS","1745","CHA","700","1","0","0","0","0","1","0","0","1"
"ROP","2340","TIQ","410","0","0","1","0","0","0","0","0","1"
"RAP","1745","CHA","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","BTV","845","1","1","1","1","1","0","0","0","1"
"HNL","1530","PHX","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","ROA","730","1","1","1","1","1","0","0","0","1"
"SMF","1815","CMH","700","1","0","0","0","0","1","0","0","1"
"SMF","1815","BTV","853","1","0","0","0","0","1","0","0","1"
"SMF","1815","CMH","700","1","1","1","1","1","0","0","0","1"
"SAN","1815","CLT","700","1","0","0","0","0","1","0","0","1"
"SAN","1815","CLT","700","1","1","1","1","1","0","0","0","1"
"SAN","1815","JAN","845","1","1","1","1","1","0","0","0","1"
"SAN","1815","JAN","845","1","0","0","0","0","1","0","0","1"
"SAN","1815","GRR","630","1","1","1","1","1","0","0","0","1"
"SAN","1815","GRR","630","1","0","0","0","0","1","0","0","1"
"SAN","1815","SDF","700","1","1","1","1","1","0","0","0","1"
"SAN","1815","SDF","700","1","0","0","0","0","1","0","0","1"
"SAN","1815","CID","615","1","1","1","1","1","0","0","0","1"
"RAP","1745","ORD","615","1","1","1","1","1","0","0","0","1"
"RAP","1745","IND","615","1","1","1","1","1","0","0","0","1"
"RAP","1745","BOS","745","1","1","1","1","1","0","0","0","1"
"RAP","1745","BOI","800","1","1","1","1","1","0","0","0","1"
"RAP","1745","MSY","600","1","1","1","1","1","0","0","0","1"
"RAP","1745","ATL","700","1","0","0","0","0","1","0","0","1"
"RAP","1745","BWI","708","1","0","0","0","0","1","0","0","1"
"RAP","1745","ORD","615","1","0","0","0","0","1","0","0","1"
"100","40","112","130","0","1","1","1","1","1","1","0","0"
"RAP","1745","BOS","745","1","0","0","0","0","1","0","0","1"
"RAP","1745","BOI","800","1","0","0","0","0","1","0","0","1"
"RAP","1745","EWR","730","1","0","0","0","0","1","0","0","1"
"RAP","1745","MIA","745","1","0","0","0","0","1","0","0","1"
"RAP","1745","OMA","700","1","0","0","0","0","1","0","0","1"
"RAP","1745","MIA","745","1","1","1","1","1","0","0","0","1"
"RAP","1745","MSY","600","1","0","0","0","0","1","0","0","1"
"RAP","1745","EWR","730","1","1","1","1","1","0","0","0","1"
"RAP","1745","ATL","700","1","1","1","1","1","0","0","0","1"
"RAP","1745","DTW","700","1","0","0","0","0","1","0","0","1"
"ROP","1","ROR","430","0","1","0","0","0","0","0","1","1"
"RAP","1745","SEA","634","1","0","0","0","0","1","0","0","1"
"RAP","1745","SEA","634","1","1","1","1","1","0","0","0","1"
"RAP","1745","SMF","615","1","0","0","0","0","1","0","0","1"
"RAP","1745","DEN","600","1","1","1","1","1","0","0","0","1"
"RAP","1745","IND","615","1","0","0","0","0","1","0","0","1"
"120","2045","01Z","2245","0","1","1","1","1","1","0","0","1"
"RAP","1745","DEN","600","1","0","0","0","0","1","0","0","1"
"RAP","1745","DTW","700","1","1","1","1","1","0","0","0","1"
"RAP","1745","BWI","702","1","1","1","1","1","0","0","0","1"
"RAP","1745","LAX","700","1","0","0","0","0","1","0","0","1"
"RAP","1745","LAX","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","LAS","700","1","1","1","1","1","0","0","0","1"
"LAX","1830","ELM","915","1","1","1","1","1","0","0","0","1"
"SFO","1742","LBB","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","GFK","715","1","1","1","1","1","0","0","0","1"
"LAX","1830","MHT","721","1","1","1","1","1","0","0","0","1"
"FAT","1630","GFK","715","1","0","0","0","0","1","0","0","1"
"FAT","1630","BIL","811","1","0","0","0","0","1","0","0","1"
"ONT","1830","DTW","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","SBN","745","1","0","0","0","0","1","0","0","1"
"SNA","1830","TUL","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","TUS","700","1","0","0","0","0","1","0","0","1"
"SNA","1830","TUL","600","1","1","1","1","1","0","0","0","1"
"FAT","1630","FWA","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","BGR","945","1","0","0","0","0","1","0","0","1"
"SMF","1815","BOS","745","1","0","0","0","0","1","0","0","1"
"YKM","1630","BNA","700","1","0","0","0","0","1","0","0","1"
"SNA","1830","OKC","630","1","0","0","0","0","1","0","0","1"
"FAT","1630","SBN","745","1","1","1","1","1","0","0","0","1"
"FAT","1630","TUS","700","1","1","1","1","1","0","0","0","1"
"SMF","1815","BOS","745","1","1","1","1","1","0","0","0","1"
"FAT","1630","MGM","700","1","0","0","0","0","1","0","0","1"
"TPA","2103","ROC","730","1","0","0","0","0","1","0","0","1"
"TPA","2103","ROC","730","1","1","1","1","1","0","0","0","1"
"TPA","2103","MCO","700","1","0","0","0","0","1","0","0","1"
"AUS","2115","ATL","700","1","1","1","1","1","0","0","0","1"
"AUS","2115","ATL","700","1","0","0","0","0","1","0","0","1"
"270","2150","290","200","0","1","1","1","1","1","1","1","1"
"MFR","1530","TOL","700","1","0","0","0","0","1","0","0","1"
"MFR","1530","SGF","600","1","0","0","0","0","1","0","0","1"
"MFR","1530","BUR","700","1","0","0","0","0","1","0","0","1"
"MFR","1530","ELM","915","1","0","0","0","0","1","0","0","1"
"SUX","1800","ROC","730","1","1","1","1","1","0","0","0","1"
"MFR","1530","ELM","915","1","1","1","1","1","0","0","0","1"
"MFR","1530","MHT","721","1","1","1","1","1","0","0","0","1"
"MFR","1530","ISP","732","1","1","1","1","1","0","0","0","1"
"MFR","1530","TOL","700","1","1","1","1","1","0","0","0","1"
"MFR","1530","ISP","740","1","0","0","0","0","1","0","0","1"
"MFR","1530","BUR","700","1","1","1","1","1","0","0","0","1"
"GJT","1900","MCI","600","1","1","1","1","1","0","0","0","1"
"GJT","1900","RDU","700","1","0","0","0","0","1","0","0","1"
"MFR","1530","FNT","700","1","1","1","1","1","0","0","0","1"
"SUX","1800","HNL","954","1","1","1","1","1","0","0","0","1"
"MFR","1530","TVC","853","1","1","1","1","1","0","0","0","1"
"MFR","1530","TVC","940","1","0","0","0","0","1","0","0","1"
"MFR","1530","DLH","815","1","0","0","0","0","1","0","0","1"
"MFR","1530","PQI","1030","1","0","0","0","0","1","0","0","1"
"MFR","1530","FNT","700","1","0","0","0","0","1","0","0","1"
"SUX","1800","DSM","700","1","1","1","1","1","0","0","0","1"
"SUX","1800","HNL","1039","1","0","0","0","0","1","0","0","1"
"MFR","1530","MHT","733","1","0","0","0","0","1","0","0","1"
"SUX","1800","OAK","630","1","1","1","1","1","0","0","0","1"
"SUX","1800","OAK","630","1","0","0","0","0","1","0","0","1"
"YKM","1630","ORD","615","1","1","1","1","1","0","0","0","1"
"YKM","1630","DTW","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","RSW","704","1","1","1","1","1","0","0","0","1"
"FAT","1630","LEX","700","1","1","1","1","1","0","0","0","1"
"97PRI","400","974","620","0","0","1","1","1","1","1","0","1"
"YKM","1630","MSY","600","1","1","1","1","1","0","0","0","1"
"YKM","1630","BOS","745","1","0","0","0","0","1","0","0","1"
"FAT","1630","SAV","730","1","1","1","1","1","0","0","0","1"
"FAT","1630","SHV","600","1","0","0","0","0","1","0","0","1"
"FAT","1630","RSW","706","1","0","0","0","0","1","0","0","1"
"FAT","1630","SHV","600","1","1","1","1","1","0","0","0","1"
"FAT","1630","PIA","615","1","1","1","1","1","0","0","0","1"
"FAT","1630","BTR","744","1","0","0","0","0","1","0","0","1"
"FAT","1630","SAV","730","1","0","0","0","0","1","0","0","1"
"FAT","1630","FWA","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","BGR","945","1","1","1","1","1","0","0","0","1"
"FAT","1630","PIA","615","1","0","0","0","0","1","0","0","1"
"FAT","1630","BTR","720","1","1","1","1","1","0","0","0","1"
"FAT","1630","ELP","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","ELP","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","LBB","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","CHA","700","1","1","1","1","1","0","0","0","1"
"SNA","1830","LAS","700","1","0","0","0","0","1","0","0","1"
"FAT","1630","LBB","700","1","0","0","0","0","1","0","0","1"
"YKM","1630","SMF","615","1","0","0","0","0","1","0","0","1"
"FAT","1630","PVD","730","1","0","0","0","0","1","0","0","1"
"SNA","1830","CRW","724","1","1","1","1","1","0","0","0","1"
"SNA","1830","LAS","700","1","1","1","1","1","0","0","0","1"
"FAT","1630","CHA","700","1","0","0","0","0","1","0","0","1"
"YKM","1630","DEN","600","1","1","1","1","1","0","0","0","1"
"HLN","1710","FSD","700","1","0","0","0","0","1","0","0","1"
"BTM","1600","DSM","709","1","0","0","0","0","1","0","0","1"
"HLN","1710","RNO","700","1","1","1","1","1","0","0","0","1"
"BTM","1600","ICT","645","1","0","0","0","0","1","0","0","1"
"HLN","1710","RNO","700","1","0","0","0","0","1","0","0","1"
"HLN","1710","BGR","945","1","1","1","1","1","0","0","0","1"
"GJT","1900","SGF","600","1","1","1","1","1","0","0","0","1"
"270","2300","287","225","0","1","1","1","1","1","1","1","0"
"HLN","1710","BGR","945","1","0","0","0","0","1","0","0","1"
"GJT","1900","MHT","733","1","0","0","0","0","1","0","0","1"
"HLN","1710","TUS","700","1","1","1","1","1","0","0","0","1"
"DSM","2000","MDT","745","1","1","1","1","1","0","0","0","1"
"PDX","1755","DTW","700","1","1","1","1","1","0","0","0","1"
"GEG","1800","DTW","700","1","1","1","1","1","0","0","0","1"
"PDX","1755","MSY","600","1","0","0","0","0","1","0","0","1"
"GEG","1800","ATL","700","1","0","0","0","0","1","0","0","1"
"PDX","1755","BOS","745","1","1","1","1","1","0","0","0","1"
"GEG","1800","ATL","700","1","1","1","1","1","0","0","0","1"
"PDX","1755","BOS","745","1","0","0","0","0","1","0","0","1"
"PDX","1755","BWI","708","1","0","0","0","0","1","0","0","1"
"PDX","1755","BWI","702","1","1","1","1","1","0","0","0","1"
"DSM","2000","CRW","736","1","0","0","0","0","1","0","0","1"
"GEG","1800","ORD","615","1","0","0","0","0","1","0","0","1"
"GEG","1800","ORD","615","1","1","1","1","1","0","0","0","1"
"DSM","2000","CRW","724","1","1","1","1","1","0","0","0","1"
"PDX","1755","ATL","700","1","1","1","1","1","0","0","0","1"
"PDX","1755","ATL","700","1","0","0","0","0","1","0","0","1"
"DSM","2000","MDT","745","1","0","0","0","0","1","0","0","1"
"DSM","2000","HSV","845","1","1","1","1","1","0","0","0","1"
"DSM","2000","GTF","700","1","1","1","1","1","0","0","0","1"
"DSM","2000","HSV","845","1","0","0","0","0","1","0","0","1"
"DSM","2000","GTF","700","1","0","0","0","0","1","0","0","1"
"DSM","2000","GEG","630","1","1","1","1","1","0","0","0","1"
"PDX","1755","BOI","800","1","1","1","1","1","0","0","0","1"
"HLN","1710","HSV","845","1","1","1","1","1","0","0","0","1"
"070PM","2055","028","620","0","1","1","1","1","1","1","0","1"
